  [1]: https://www.ons.gov.uk/businessindustryandtrade/constructionindustry/bulletins/constructionoutputingreatbritain/previousReleases]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022 MAR","99.3","101.9","103.2","128.5","98.2","119.6","100.2","99.5","98.7","102.3","92.1","105.7","93.1","109.0","99.7","94.2","97.2","93.4","99.7","97.2","93.3","97.8","82.1","0.0","0.3","-0.3","-0.5","-0.1","-4.5","0.4","3.3","-0.2","-1.4","2.3","-1.4","-2.6","-0.3","0.2","0.3","0.0","0.1","-0.4","1.3","-1.4","2.1","-12.6","8.5","1.2","-5.5","-0.3","-3.9","-35.4","2.5","4.1","11.4","5.5","41.1","129.0","8.8","-0.6","1.5","6.7","16.5","3.3","20.8","15.0","41.2","21.1","-6.0","0.9","4.2","-0.5","2.2","-0.8","-6.1","0.9","4.3","0.9","0.0","5.4","3.6","2.5","0.5","0.6","1.7","1.6","1.7","2.9","-3.7","1.7","-0.2","-11.3","10.9","1.8","-4.7","-0.8","-2.6","-35.2","3.3","5.5","14.2","12.9","42.1","125.3","11.4","0.3","1.6","9.6","19.3","3.8","26.2","22.1","36.3","21.0","-12.8","-0.02","0.00","-0.04","-0.01","-0.01","-0.03","0.01","0.19","-0.17","-0.15","0.09","-0.04","-0.17","-0.02","0.03","0.02","0.00","0.00","-0.03","0.11","-0.02","0.03","-0.01","8.53","0.01","-0.77","0.00","-0.40","-0.41","0.03","0.25","9.01","0.58","1.19","1.82","0.57","-0.06","0.21","0.58","0.78","0.17","1.17","1.21","0.45","0.30","-0.01","0.92","0.03","-0.06","0.02","-0.08","-0.05","0.01","0.24","0.72","-0.01","0.19","0.10","0.16","0.04","0.08","0.15","0.08","0.09","0.18","-0.33","0.02","0.00","-0.01","10.92","0.01","-0.67","-0.01","-0.27","-0.43","0.04","0.33","11.22","1.31","1.21","1.79","0.75","0.02","0.22","0.82","0.91","0.20","1.44","1.69","0.42","0.30","-0.02"
"2022 APR","99.5","102.5","103.7","130.3","98.5","119.4","101.0","99.7","98.9","103.5","94.8","106.2","92.9","108.6","100.1","95.6","97.6","93.4","100.8","93.3","97.5","96.1","83.6","0.2","0.6","0.5","1.5","0.4","-0.2","0.9","0.2","0.2","1.3","2.8","0.4","-0.3","-0.4","0.4","1.4","0.4","0.0","1.2","-4.0","4.5","-1.7","1.8","5.4","3.7","-4.8","17.8","-4.5","-33.8","4.1","2.7","7.3","-0.6","40.7","63.3","5.3","-0.5","2.4","9.2","16.4","3.2","9.2","4.4","34.7","-4.3","-17.6","0.8","2.7","-1.0","3.2","-1.4","-6.6","0.5","4.1","0.9","-0.8","5.9","10.0","0.6","-0.3","0.8","1.5","1.6","1.4","1.8","-2.4","3.2","0.1","-14.4","8.5","2.0","-5.0","6.4","-3.7","-34.8","3.1","3.8","11.3","5.9","41.5","102.2","9.2","-0.1","1.8","8.6","18.1","3.5","19.4","14.1","37.1","11.0","-12.1","0.24","0.00","0.06","0.02","0.03","0.00","0.01","0.01","0.17","0.13","0.11","0.01","-0.02","-0.03","0.06","0.12","0.02","0.00","0.07","-0.34","0.06","-0.03","0.00","5.39","0.03","-0.65","0.17","-0.45","-0.37","0.05","0.16","5.83","-0.06","1.18","1.22","0.34","-0.05","0.32","0.76","0.76","0.16","0.56","0.36","0.40","-0.08","-0.02","0.83","0.02","-0.12","0.03","-0.13","-0.05","0.01","0.23","0.70","-0.08","0.21","0.27","0.04","-0.03","0.10","0.13","0.08","0.07","0.11","-0.21","0.05","0.00","-0.02","8.49","0.02","-0.70","0.07","-0.38","-0.41","0.04","0.23","8.92","0.62","1.20","1.64","0.59","-0.01","0.25","0.73","0.85","0.18","1.10","1.12","0.43","0.17","-0.02"
"2022 MAY","100.0","103.7","104.1","131.3","99.4","116.4","99.0","100.4","99.3","101.9","93.1","104.7","93.3","108.4","100.4","99.1","99.1","93.5","102.0","94.8","95.0","99.0","84.0","0.5","1.1","0.4","0.7","0.8","-2.5","-2.0","0.7","0.5","-1.6","-1.7","-1.4","0.5","-0.2","0.3","3.7","1.5","0.0","1.2","1.5","-2.5","3.0","0.4","4.4","5.3","-3.5","15.5","-2.1","-36.0","1.9","4.8","5.7","-3.0","37.3","15.7","5.7","-0.4","2.5","12.7","16.1","2.6","2.0","3.1","20.3","17.0","-25.8","0.8","1.7","-0.3","2.6","-0.3","-6.9","0.1","4.5","0.7","-1.4","5.4","7.4","-1.4","-0.6","0.9","2.8","1.8","0.7","1.3","-1.6","2.6","1.8","-15.1","6.1","3.4","-4.6","10.5","-3.5","-35.1","2.8","3.9","8.1","0.5","39.7","57.0","6.6","-0.5","2.1","9.5","16.3","3.0","10.1","7.3","31.4","10.2","-17.3","0.47","0.01","0.04","0.01","0.08","-0.02","-0.03","0.04","0.38","-0.16","-0.07","-0.04","0.03","-0.02","0.03","0.32","0.08","0.00","0.07","0.13","-0.04","0.05","0.00","4.42","0.04","-0.46","0.15","-0.20","-0.39","0.02","0.29","4.56","-0.32","1.08","0.41","0.36","-0.03","0.32","1.04","0.75","0.13","0.13","0.26","0.25","0.24","-0.04","0.79","0.01","-0.04","0.03","-0.03","-0.05","0.00","0.26","0.56","-0.14","0.20","0.21","-0.09","-0.05","0.11","0.23","0.09","0.04","0.08","-0.13","0.04","0.03","-0.02","6.08","0.03","-0.63","0.11","-0.35","-0.39","0.04","0.23","6.43","0.06","1.15","1.14","0.42","-0.05","0.28","0.80","0.76","0.15","0.61","0.60","0.37","0.16","-0.02"
"2022 JUN","99.4","105.5","102.5","129.2","97.4","115.4","100.7","98.0","98.9","101.2","94.3","106.5","93.2","108.2","100.5","98.3","98.0","93.9","102.0","91.7","96.4","98.7","82.8","-0.7","1.7","-1.5","-1.6","-2.0","-0.8","1.7","-2.4","-0.4","-0.7","1.3","1.8","-0.2","-0.2","0.1","-0.8","-1.2","0.5","0.0","-3.3","1.4","-0.4","-1.4","2.8","6.9","-4.3","23.7","-4.2","-31.9","1.7","3.9","3.8","-4.6","31.8","7.0","4.9","0.3","1.9","8.8","12.4","2.6","-0.1","-1.9","22.3","24.3","-32.6","0.5","2.3","-0.2","1.2","-0.1","-5.7","0.1","2.0","0.5","-1.5","4.6","2.6","-1.6","-0.8","0.9","4.1","1.5","0.4","1.5","-2.7","3.3","1.2","-7.9","4.2","5.3","-4.2","18.9","-3.6","-33.9","2.6","3.8","5.6","-2.7","36.5","24.4","5.3","-0.2","2.3","10.2","14.9","2.8","3.5","1.8","25.5","11.1","-25.8","-0.66","0.01","-0.18","-0.02","-0.18","-0.01","0.02","-0.14","-0.35","-0.07","0.05","0.05","-0.01","-0.01","0.01","-0.07","-0.06","0.02","0.00","-0.27","0.02","-0.01","0.00","2.76","0.05","-0.56","0.21","-0.41","-0.32","0.02","0.23","3.04","-0.50","0.96","0.20","0.31","0.03","0.25","0.74","0.58","0.13","-0.01","-0.16","0.27","0.32","-0.05","0.47","0.02","-0.03","0.01","-0.01","-0.04","0.00","0.12","0.37","-0.16","0.17","0.08","-0.10","-0.07","0.11","0.34","0.08","0.02","0.09","-0.23","0.05","0.02","-0.01","4.18","0.04","-0.56","0.18","-0.35","-0.36","0.03","0.23","4.47","-0.30","1.07","0.61","0.34","-0.02","0.30","0.85","0.69","0.14","0.22","0.15","0.31","0.17","-0.04"
"2022 JUL","99.9","107.8","102.7","132.6","97.7","113.7","98.3","100.3","99.4","101.1","100.4","104.3","93.1","108.0","100.5","98.5","99.0","94.7","102.2","92.5","96.6","100.6","76.8","0.5","2.2","0.1","2.7","0.3","-1.5","-2.4","2.4","0.5","-0.2","6.4","-2.1","-0.1","-0.2","0.1","0.2","1.1","0.8","0.2","0.9","0.2","1.9","-7.3","3.7","9.6","-2.7","15.1","-2.6","-25.3","-0.8","6.8","4.5","-3.3","35.1","6.6","4.1","1.1","2.7","9.1","12.1","3.5","2.8","-2.3","17.3","24.5","-26.4","0.4","3.6","-0.4","1.3","-0.2","-5.2","-1.0","1.0","0.4","-1.7","3.9","-1.1","-0.7","-0.7","0.7","4.3","1.4","0.7","1.9","-2.7","1.0","2.9","-6.2","3.6","7.3","-3.5","17.9","-3.0","-31.4","0.9","5.2","4.6","-3.6","34.7","9.6","4.9","0.4","2.3","10.2","13.5","2.9","1.5","-0.4","19.9","21.8","-28.4","0.55","0.02","0.01","0.03","0.03","-0.01","-0.03","0.14","0.38","-0.02","0.25","-0.06","0.00","-0.02","0.01","0.02","0.05","0.04","0.01","0.07","0.00","0.03","-0.01","3.74","0.07","-0.34","0.15","-0.25","-0.23","-0.01","0.39","3.62","-0.35","1.10","0.19","0.26","0.10","0.35","0.76","0.58","0.18","0.18","-0.19","0.22","0.33","-0.03","0.37","0.03","-0.04","0.01","-0.01","-0.04","-0.01","0.06","0.33","-0.18","0.15","-0.03","-0.04","-0.06","0.09","0.37","0.07","0.03","0.12","-0.22","0.01","0.05","-0.01","3.64","0.06","-0.46","0.17","-0.29","-0.31","0.01","0.30","3.74","-0.39","1.04","0.27","0.31","0.03","0.31","0.85","0.64","0.15","0.10","-0.03","0.25","0.30","-0.04"
"2022 AUG","99.9","109.7","102.5","122.9","98.5","111.2","98.7","99.7","99.4","101.8","95.8","102.2","94.4","106.9","100.6","99.0","99.9","95.4","101.3","93.3","97.5","100.8","76.6","0.0","1.8","-0.2","-7.3","0.8","-2.2","0.4","-0.6","0.0","0.8","-4.5","-2.0","1.4","-1.0","0.1","0.5","0.9","0.7","-0.8","0.9","1.0","0.3","-0.3","2.7","11.7","-3.5","-9.6","-2.1","-23.9","0.5","7.5","3.3","-2.3","24.6","-9.7","5.1","-0.1","2.1","8.0","12.3","4.1","3.8","-2.5","10.8","15.7","-15.9","0.1","4.8","-1.1","-1.4","-0.8","-4.3","-0.9","-0.6","0.3","-1.2","3.8","-1.1","0.5","-0.9","0.5","2.4","1.0","1.3","1.0","-2.8","1.7","2.4","-5.4","3.1","9.4","-3.5","8.2","-3.0","-27.2","0.5","6.1","3.8","-3.4","30.4","0.8","4.7","0.4","2.2","8.6","12.3","3.4","2.1","-2.2","16.6","21.3","-25.8","-0.03","0.01","-0.02","-0.08","0.07","-0.01","0.01","-0.03","0.01","0.08","-0.19","-0.06","0.09","-0.08","0.01","0.05","0.05","0.04","-0.05","0.07","0.01","0.00","0.00","2.69","0.09","-0.44","-0.11","-0.20","-0.21","0.01","0.42","2.63","-0.24","0.79","-0.32","0.32","-0.01","0.27","0.67","0.58","0.20","0.24","-0.22","0.15","0.23","-0.02","0.08","0.04","-0.13","-0.01","-0.07","-0.03","-0.01","-0.03","0.21","-0.12","0.14","-0.03","0.03","-0.07","0.06","0.21","0.05","0.07","0.06","-0.23","0.02","0.04","-0.01","3.06","0.07","-0.45","0.08","-0.28","-0.25","0.01","0.35","3.09","-0.36","0.95","0.02","0.30","0.04","0.29","0.72","0.58","0.17","0.14","-0.19","0.22","0.30","-0.03"
"2022 SEP","99.2","110.8","100.8","122.1","96.6","110.3","98.2","98.1","98.9","99.6","98.9","100.1","92.7","104.7","100.7","98.8","99.0","95.9","101.2","94.4","95.9","101.0","78.9","-0.7","1.0","-1.6","-0.7","-1.9","-0.8","-0.5","-1.6","-0.5","-2.2","3.2","-2.0","-1.9","-2.0","0.1","-0.2","-0.9","0.5","-0.1","1.3","-1.7","0.2","3.1","1.4","14.1","-4.1","-6.6","-3.8","-20.1","1.7","5.1","1.9","-5.3","23.7","-10.4","3.3","-2.6","1.8","7.4","8.5","4.7","4.0","-3.4","7.1","8.9","-16.1","0.0","5.3","-1.4","-3.3","-0.8","-4.6","-1.9","0.0","0.2","-1.4","4.6","-3.4","0.3","-1.7","0.3","1.2","1.1","1.8","0.0","0.1","0.4","2.9","-7.3","2.6","11.8","-3.4","-1.1","-2.8","-23.2","0.5","6.5","3.2","-3.6","27.7","-5.0","4.2","-0.5","2.2","8.1","10.9","4.1","3.5","-2.7","11.6","16.0","-19.8","-0.68","0.01","-0.19","-0.01","-0.17","-0.01","-0.01","-0.09","-0.40","-0.22","0.13","-0.06","-0.12","-0.17","0.01","-0.02","-0.04","0.02","-0.01","0.10","-0.03","0.00","0.00","1.38","0.10","-0.52","-0.07","-0.36","-0.16","0.02","0.29","1.52","-0.56","0.79","-0.33","0.21","-0.22","0.24","0.62","0.41","0.23","0.25","-0.30","0.10","0.14","-0.02","0.01","0.04","-0.17","-0.04","-0.08","-0.03","-0.02","0.00","0.14","-0.14","0.18","-0.10","0.02","-0.14","0.04","0.10","0.06","0.09","0.00","0.01","0.01","0.05","-0.01","2.60","0.09","-0.43","-0.01","-0.27","-0.20","0.01","0.37","2.58","-0.39","0.89","-0.15","0.27","-0.05","0.28","0.69","0.52","0.20","0.22","-0.24","0.16","0.23","-0.02"
"2022 OCT","100.1","111.4","101.3","118.8","97.5","107.6","97.7","100.4","99.8","102.5","101.3","101.4","93.8","102.6","100.7","101.0","99.7","96.3","101.1","95.5","103.0","100.7","77.6","1.0","0.5","0.4","-2.7","0.9","-2.4","-0.5","2.3","0.9","3.0","2.4","1.3","1.2","-2.0","0.0","2.2","0.7","0.5","-0.1","1.1","7.4","-0.3","-1.7","2.2","16.2","-2.4","-8.8","-0.8","-19.9","-1.2","8.4","2.4","-2.3","23.2","-2.9","1.8","-4.9","2.1","11.4","5.9","5.4","4.1","-4.3","13.6","2.4","-21.3","0.0","4.7","-1.5","-7.4","-0.6","-4.7","-1.2","-0.1","0.2","-0.1","2.8","-3.7","0.5","-3.2","0.2","1.0","0.9","2.0","-0.8","1.5","2.9","1.4","-4.3","2.1","14.0","-3.3","-8.3","-2.2","-21.4","0.3","7.0","2.5","-3.3","23.8","-7.8","3.4","-2.5","2.0","8.9","8.8","4.7","4.0","-3.4","10.5","8.7","-17.9","0.96","0.00","0.05","-0.03","0.08","-0.02","-0.01","0.14","0.77","0.29","0.10","0.04","0.08","-0.17","0.00","0.19","0.04","0.02","-0.01","0.09","0.11","0.00","0.00","2.21","0.12","-0.29","-0.10","-0.08","-0.16","-0.02","0.47","1.93","-0.25","0.79","-0.09","0.11","-0.42","0.27","0.95","0.30","0.26","0.25","-0.38","0.19","0.04","-0.03","-0.03","0.04","-0.18","-0.08","-0.06","-0.03","-0.01","-0.01","0.13","-0.01","0.11","-0.11","0.03","-0.27","0.03","0.09","0.04","0.10","-0.05","0.12","0.04","0.02","0.00","2.09","0.10","-0.42","-0.09","-0.21","-0.18","0.00","0.39","2.02","-0.35","0.79","-0.24","0.22","-0.22","0.26","0.75","0.43","0.23","0.25","-0.30","0.15","0.13","-0.02"
"2022 NOV","100.2","109.6","102.1","122.2","98.5","103.8","99.1","99.6","99.8","101.0","99.4","101.9","95.9","102.0","100.4","101.3","102.1","96.6","100.9","96.7","98.8","99.1","83.3","0.1","-1.6","0.9","2.9","1.0","-3.6","1.4","-0.8","0.0","-1.5","-1.9","0.5","2.2","-0.6","-0.3","0.3","2.4","0.3","-0.2","1.2","-4.0","-1.6","7.4","1.7","13.6","-2.8","-2.1","-1.9","-22.4","-0.1","6.8","1.9","-2.6","15.7","-0.8","3.8","-6.5","1.6","9.6","6.7","5.6","4.2","-3.1","6.8","1.6","-19.3","0.1","2.7","-1.1","-5.6","-0.3","-5.4","-0.9","0.1","0.3","-0.3","3.1","-3.1","0.6","-4.2","0.0","1.8","1.4","1.7","-0.8","3.3","2.4","0.3","1.6","1.8","14.6","-3.1","-5.9","-2.2","-20.8","0.1","6.7","2.1","-3.4","20.7","-4.8","3.0","-4.7","1.8","9.5","7.0","5.2","4.1","-3.6","9.2","4.2","-19.0","0.05","-0.01","0.10","0.03","0.09","-0.02","0.02","-0.05","0.00","-0.15","-0.08","0.01","0.14","-0.05","-0.04","0.02","0.12","0.01","-0.01","0.10","-0.06","-0.03","0.01","1.70","0.10","-0.34","-0.02","-0.18","-0.17","0.00","0.38","1.57","-0.27","0.56","-0.02","0.25","-0.57","0.20","0.81","0.34","0.27","0.26","-0.27","0.10","0.03","-0.02","0.13","0.02","-0.13","-0.06","-0.03","-0.04","-0.01","0.00","0.24","-0.03","0.12","-0.09","0.04","-0.36","0.01","0.16","0.07","0.08","-0.05","0.27","0.04","0.00","0.00","1.76","0.11","-0.38","-0.06","-0.20","-0.16","0.00","0.38","1.67","-0.36","0.71","-0.15","0.19","-0.40","0.23","0.79","0.35","0.26","0.25","-0.32","0.13","0.07","-0.02"
"2022 DEC","99.7","106.0","100.9","110.5","98.3","106.7","100.0","102.2","99.3","101.3","97.5","100.0","96.2","102.8","100.2","100.9","100.0","97.0","99.1","95.2","94.1","98.5","88.0","-0.5","-3.3","-1.2","-9.6","-0.2","2.8","0.9","2.5","-0.5","0.3","-1.8","-1.9","0.4","0.7","-0.1","-0.3","-2.1","0.4","-1.7","-1.5","-4.7","-0.7","5.6","1.4","6.1","-2.9","-9.9","-1.1","-17.0","0.3","8.4","1.6","-1.5","10.9","9.7","4.1","-5.9","1.3","7.7","4.3","5.5","1.2","-4.2","2.4","3.4","-15.7","0.4","-0.4","-0.5","-6.9","0.5","-5.0","0.6","1.4","0.4","0.8","1.0","-1.1","2.0","-3.8","-0.2","2.3","1.3","1.4","-1.2","2.6","2.0","-1.4","7.2","1.8","11.9","-2.7","-7.0","-1.3","-19.8","-0.3","7.9","2.0","-2.1","16.5","1.7","3.2","-5.8","1.6","9.5","5.6","5.5","3.2","-3.9","7.6","2.5","-18.7","-0.48","-0.03","-0.15","-0.10","-0.02","0.02","0.01","0.15","-0.44","0.03","-0.07","-0.05","0.02","0.06","-0.02","-0.03","-0.11","0.02","-0.11","-0.12","-0.07","-0.01","0.01","1.42","0.05","-0.36","-0.10","-0.10","-0.13","0.00","0.48","1.27","-0.16","0.40","0.25","0.26","-0.51","0.16","0.65","0.22","0.27","0.08","-0.37","0.03","0.05","-0.02","0.36","0.00","-0.06","-0.07","0.05","-0.03","0.01","0.08","0.35","0.08","0.04","-0.03","0.13","-0.32","-0.02","0.20","0.07","0.07","-0.08","0.21","0.03","-0.02","0.01","1.77","0.09","-0.33","-0.07","-0.12","-0.15","0.00","0.44","1.59","-0.22","0.58","0.05","0.21","-0.50","0.21","0.80","0.28","0.27","0.20","-0.34","0.11","0.04","-0.02"
"2023 JAN","100.1","102.3","100.5","101.1","99.1","106.9","101.5","97.9","100.2","101.6","100.9","100.6","98.2","103.7","100.1","100.0","101.7","97.4","101.1","96.7","99.7","101.7","94.1","0.4","-3.5","-0.4","-8.5","0.8","0.1","1.5","-4.2","0.9","0.3","3.4","0.5","2.1","0.9","-0.1","-1.0","1.7","0.4","1.9","1.6","5.9","3.3","6.9","1.2","0.9","-3.8","-21.3","-0.2","-16.3","0.8","1.6","2.0","-3.6","15.0","4.4","3.3","-5.3","0.9","7.0","6.1","4.7","0.4","2.3","8.4","5.0","-1.7","0.3","-4.2","-0.4","-8.2","1.1","-3.5","2.0","0.5","0.4","0.0","0.6","-0.4","3.4","-1.8","-0.4","1.1","1.7","1.2","-0.8","1.9","-1.3","-1.1","13.9","1.5","6.8","-3.2","-11.2","-1.1","-18.7","0.4","5.6","1.8","-2.6","13.9","4.2","3.7","-5.9","1.2","8.1","5.7","5.3","1.9","-1.7","5.9","3.3","-12.5","0.41","-0.03","-0.06","-0.13","0.07","0.00","0.02","-0.25","0.74","0.03","0.12","0.02","0.13","0.07","-0.02","-0.09","0.09","0.02","0.11","0.12","0.08","0.05","0.01","1.25","0.01","-0.50","-0.39","-0.02","-0.20","0.01","0.09","1.62","-0.39","0.48","0.12","0.21","-0.48","0.12","0.59","0.31","0.23","0.03","0.19","0.11","0.08","0.00","0.28","-0.03","-0.05","-0.14","0.10","-0.04","0.02","0.03","0.33","0.00","0.02","-0.01","0.21","-0.16","-0.06","0.10","0.09","0.06","-0.05","0.15","-0.02","-0.02","0.01","1.45","0.05","-0.42","-0.20","-0.10","-0.23","0.00","0.31","1.48","-0.28","0.45","0.12","0.23","-0.53","0.16","0.68","0.29","0.25","0.11","-0.14","0.08","0.05","-0.02"
"2023 FEB","100.3","99.6","100.5","108.3","98.6","104.4","99.7","100.2","100.3","100.7","99.8","101.4","98.7","103.7","99.9","101.5","102.0","97.1","100.1","97.6","100.7","102.3","97.4","0.2","-2.6","0.0","7.0","-0.5","-2.3","-1.8","2.4","0.1","-0.9","-1.0","0.9","0.5","0.0","-0.2","1.6","0.3","-0.2","-0.9","1.0","1.1","0.6","3.5","1.0","-1.9","-2.9","-16.2","0.3","-16.7","0.0","4.1","1.5","-2.9","10.9","-5.4","3.3","-5.1","0.4","8.1","4.9","4.0","0.0","1.7","6.5","6.8","3.7","0.2","-7.2","-0.8","-11.9","1.2","-1.2","2.1","0.7","0.4","0.2","-0.4","-0.5","3.9","0.2","-0.5","0.4","0.9","0.9","-0.9","1.0","-1.1","0.5","16.5","1.2","1.7","-3.2","-15.9","-0.3","-16.7","0.4","4.7","1.7","-2.7","12.3","2.5","3.6","-5.4","0.9","7.6","5.1","4.7","0.6","-0.1","5.8","5.0","-5.0","0.22","-0.02","0.00","0.10","-0.04","-0.02","-0.02","0.14","0.10","-0.09","-0.04","0.02","0.03","0.00","-0.02","0.14","0.01","-0.01","-0.05","0.08","0.02","0.01","0.00","1.02","-0.01","-0.38","-0.30","0.03","-0.20","0.00","0.23","1.17","-0.31","0.36","-0.16","0.21","-0.46","0.06","0.67","0.25","0.19","0.00","0.14","0.09","0.10","0.00","0.22","-0.06","-0.10","-0.20","0.10","-0.01","0.02","0.04","0.34","0.02","-0.02","-0.01","0.24","0.02","-0.07","0.04","0.05","0.05","-0.06","0.08","-0.02","0.01","0.02","1.23","0.01","-0.43","-0.29","-0.03","-0.20","0.00","0.26","1.35","-0.29","0.40","0.07","0.22","-0.49","0.11","0.64","0.26","0.23","0.03","-0.01","0.08","0.08","-0.01"
"2023 MAR","99.9","98.9","100.0","103.8","98.2","106.3","102.5","100.0","99.9","99.3","99.5","98.1","98.4","103.0","100.1","101.0","100.7","97.7","100.9","98.1","100.6","101.5","97.6","-0.4","-0.8","-0.5","-4.2","-0.5","1.8","2.8","-0.2","-0.4","-1.4","-0.3","-3.3","-0.3","-0.7","0.2","-0.5","-1.3","0.6","0.8","0.4","-0.1","-0.8","0.2","0.6","-2.9","-3.1","-19.2","0.0","-11.1","2.4","0.5","1.3","-2.9","8.0","-7.2","5.7","-5.5","0.4","7.2","3.6","4.6","1.3","0.9","7.9","3.7","18.8","0.1","-8.0","-1.1","-10.9","0.5","-0.2","2.3","-1.4","0.5","-1.1","0.7","-1.1","3.3","1.0","-0.4","-0.2","0.8","0.8","0.3","1.8","1.7","2.4","16.1","1.0","-1.3","-3.3","-18.9","0.0","-14.8","1.1","2.0","1.6","-3.2","11.2","-3.0","4.1","-5.3","0.6","7.4","4.9","4.4","0.6","1.6","7.6","5.1","6.3","-0.41","-0.01","-0.06","-0.06","-0.04","0.02","0.03","-0.01","-0.33","-0.15","-0.01","-0.09","-0.02","-0.06","0.02","-0.05","-0.07","0.03","0.05","0.04","0.00","-0.01","0.00","0.63","-0.02","-0.41","-0.35","0.00","-0.13","0.03","0.03","1.02","-0.31","0.27","-0.21","0.35","-0.49","0.05","0.61","0.18","0.22","0.07","0.07","0.11","0.06","0.02","0.11","-0.06","-0.14","-0.18","0.05","0.00","0.03","-0.08","0.41","-0.11","0.03","-0.03","0.21","0.08","-0.05","-0.02","0.04","0.04","0.02","0.14","0.02","0.04","0.02","0.96","-0.01","-0.43","-0.35","0.00","-0.17","0.01","0.12","1.27","-0.34","0.37","-0.09","0.26","-0.48","0.08","0.62","0.25","0.21","0.03","0.13","0.10","0.08","0.01"
"2023 APR","100.1","99.8","100.2","101.1","99.6","103.3","100.2","100.0","100.2","100.3","100.3","102.7","100.0","102.2","100.0","99.7","100.6","98.4","100.0","98.5","101.7","100.8","93.9","0.2","0.9","0.2","-2.6","1.4","-2.8","-2.2","0.0","0.2","1.0","0.7","4.7","1.6","-0.8","0.0","-1.3","-0.1","0.7","-0.9","0.5","1.0","-0.7","-3.7","0.6","-2.7","-3.4","-22.4","1.0","-13.5","-0.8","0.3","1.3","-3.2","5.8","-3.3","7.6","-5.9","-0.1","4.3","3.1","5.3","-0.8","5.5","4.3","4.9","12.3","0.1","-6.2","-1.0","-6.2","0.1","-1.1","0.6","0.2","0.4","-1.2","0.6","-0.1","2.3","0.2","-0.2","0.0","-0.2","0.8","0.0","1.9","3.6","1.8","8.8","0.7","-2.5","-3.2","-19.3","0.5","-13.8","0.5","1.6","1.3","-3.0","8.2","-5.3","5.5","-5.5","0.2","6.5","3.8","4.6","0.2","2.7","6.2","5.1","11.2","0.21","0.01","0.03","-0.04","0.13","-0.03","-0.03","0.00","0.18","0.10","0.03","0.13","0.10","-0.07","-0.01","-0.12","0.00","0.03","-0.05","0.04","0.02","-0.01","0.00","0.60","-0.02","-0.45","-0.42","0.09","-0.15","-0.01","0.02","1.03","-0.33","0.20","-0.10","0.47","-0.52","-0.01","0.37","0.16","0.25","-0.05","0.43","0.06","0.07","0.01","0.13","-0.05","-0.12","-0.10","0.01","-0.01","0.01","0.01","0.29","-0.12","0.02","0.00","0.15","0.01","-0.03","0.00","-0.01","0.04","0.00","0.16","0.05","0.03","0.01","0.75","-0.02","-0.41","-0.36","0.04","-0.16","0.01","0.09","1.07","-0.32","0.28","-0.16","0.34","-0.49","0.03","0.55","0.20","0.22","0.01","0.22","0.09","0.08","0.01"
"2023 MAY","99.8","100.5","99.4","101.3","99.3","97.4","98.6","99.0","100.0","99.7","99.6","99.4","101.0","100.5","100.0","100.9","99.1","98.9","99.6","99.6","103.4","97.9","93.0","-0.3","0.8","-0.8","0.2","-0.2","-5.7","-1.6","-1.0","-0.2","-0.6","-0.6","-3.2","1.0","-1.7","0.0","1.2","-1.5","0.6","-0.4","1.1","1.7","-2.9","-1.0","-0.2","-3.1","-4.5","-22.8","0.0","-16.3","-0.4","-1.4","0.6","-2.2","6.9","-5.0","8.2","-7.3","-0.4","1.8","0.0","5.8","-2.4","5.1","8.8","-1.1","10.8","-0.1","-2.9","-0.8","-4.3","0.3","-3.4","0.1","-0.4","0.1","-1.4","0.4","-0.6","2.1","-1.4","0.0","-0.3","-1.1","1.2","0.1","2.3","3.8","-0.7","1.8","0.3","-2.9","-3.7","-21.5","0.3","-13.6","0.4","-0.2","1.1","-2.8","6.9","-5.2","7.2","-6.2","0.0","4.4","2.2","5.2","-0.6","3.8","7.0","2.5","13.9","-0.30","0.01","-0.10","0.00","-0.02","-0.06","-0.02","-0.06","-0.15","-0.06","-0.02","-0.09","0.07","-0.14","-0.01","0.11","-0.08","0.03","-0.03","0.09","0.03","-0.04","0.00","-0.18","-0.02","-0.59","-0.42","0.00","-0.18","0.00","-0.08","0.50","-0.23","0.24","-0.14","0.50","-0.64","-0.05","0.16","0.00","0.28","-0.14","0.40","0.12","-0.02","0.01","-0.09","-0.02","-0.10","-0.06","0.03","-0.03","0.00","-0.02","0.06","-0.15","0.01","-0.02","0.13","-0.12","-0.01","-0.02","-0.06","0.06","0.00","0.19","0.05","-0.01","0.00","0.35","-0.02","-0.48","-0.40","0.03","-0.15","0.00","-0.01","0.85","-0.29","0.24","-0.15","0.44","-0.55","0.00","0.38","0.11","0.25","-0.04","0.30","0.10","0.04","0.01"
